index	nameMatchValidation	taxonID	datasetName	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	manual_acceptedKey	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_confidence	gbifapi_acceptedKey	gbifapi_acceptedScientificName
2952	ok		rinse	Armeria arenaria	Armeria arenaria		Plantae	Angiospermae				Armeria	arenaria													terrestrial		present																8129694	Armeria arenaria	Armeria arenaria	ACCEPTED	SPECIES	EXACT	99	8129694	Armeria arenaria
2953	ok		rinse	Armeria maritima	Armeria maritima		Plantae	Angiospermae				Armeria	maritima													terrestrial		present																7700420	Armeria maritima Mill.	Armeria maritima	ACCEPTED	SPECIES	EXACT	99	7700420	Armeria maritima Mill.
2954	ok		rinse	Armoracia rusticana	Armoracia rusticana		Plantae	Angiospermae	Eudicotyledoneae			Armoracia	rusticana													terrestrial		present																3041022	Armoracia rusticana P. Gaertn., B. Mey. & Scherb.	Armoracia rusticana	ACCEPTED	SPECIES	EXACT	99	3041022	Armoracia rusticana P. Gaertn., B. Mey. & Scherb.
2955	ok		rinse	Arnebia decumbens	Arnebia decumbens		Plantae	Angiospermae				Arnebia	decumbens													terrestrial		present																7806790	Arnebia decumbens (Vent.) Coss. & Kralik	Arnebia decumbens	ACCEPTED	SPECIES	EXACT	99	7806790	Arnebia decumbens (Vent.) Coss. & Kralik
2956	ok		rinse	Aronia arbutifolia	Aronia arbutifolia		Plantae	Angiospermae				Aronia	arbutifolia													terrestrial		not confirmed														data based solely on DAISIE portal		2988529	Aronia Medik.	Aronia	ACCEPTED	GENUS	HIGHERRANK	94	2988529	Aronia Medik.
2957	ok		rinse	Aronia melanocarpa	Aronia melanocarpa		Plantae	Angiospermae				Aronia	melanocarpa													terrestrial		present														data based solely on DAISIE portal		2988529	Aronia Medik.	Aronia	ACCEPTED	GENUS	HIGHERRANK	94	2988529	Aronia Medik.
2958	ok		rinse	Aronia prunifolia	Aronia prunifolia		Plantae	Angiospermae	Eudicotyledoneae			Aronia	prunifolia													terrestrial		present																5363613	Aronia prunifolia (Marsh.) Rehd.	Aronia prunifolia	SYNONYM	SPECIES	EXACT	100	5364001	Photinia floribunda (Lindl.) K.R. Robertson & J.B. Phipps
2959	ok, SYNONYM		rinse	Artemisia abrotanum	Artemisia abrotanum		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	abrotanum													terrestrial		present														data based solely on DAISIE portal		3121114	Artemisia abrotanum Savi	Artemisia abrotanum	SYNONYM	SPECIES	EXACT	99	3121088	Artemisia alba Turra
2960	ok		rinse	Artemisia absinthium	Artemisia absinthium		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	absinthium													terrestrial		present														data based solely on DAISIE portal		3121319	Artemisia absinthium L.	Artemisia absinthium	DOUBTFUL	SPECIES	EXACT	100	3121319	Artemisia absinthium L.
2961	ok		rinse	Artemisia afra	Artemisia afra		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	afra													terrestrial		present																8078031	Artemisia afra Jacq.	Artemisia afra	SYNONYM	SPECIES	EXACT	99	3096857	Ptilostemon afer (Jacq.) Greuter
2962	fuzzy		rinse	Artemisia ampestris	Artemisia ampestris		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	ampestris													terrestrial		not confirmed																8330435	Artemisia campestris Auct.Hisp. ex Willk. & Lange	Artemisia campestris	ACCEPTED	SPECIES	FUZZY	89	8330435	Artemisia campestris Auct.Hisp. ex Willk. & Lange
2963	ok, SYNONYM		rinse	Artemisia annua	Artemisia annua		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	annua													terrestrial		present														data based solely on DAISIE portal		3120641	Artemisia L.	Artemisia	ACCEPTED	GENUS	HIGHERRANK	97	3120641	Artemisia L.
2964	ok, SYNONYM		rinse	Artemisia arborescens	Artemisia arborescens		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	arborescens													terrestrial		not confirmed																3120677	Artemisia arborescens (Vaill.) L.	Artemisia arborescens	DOUBTFUL	SPECIES	EXACT	100	3120677	Artemisia arborescens (Vaill.) L.
2965	ok		rinse	Artemisia austriaca	Artemisia austriaca		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	austriaca													terrestrial		not confirmed																3121668	Artemisia austriaca Jacq.	Artemisia austriaca	SYNONYM	SPECIES	EXACT	100	5390636	Cota austriaca (Jacq.) Sch.Bip.
2966	ok		rinse	Artemisia biennis	Artemisia biennis		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	biennis													terrestrial		present																3120641	Artemisia L.	Artemisia	ACCEPTED	GENUS	HIGHERRANK	97	3120641	Artemisia L.
2967	ok		rinse	Artemisia campestris	Artemisia campestris		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	campestris 													terrestrial		present																8330435	Artemisia campestris Auct.Hisp. ex Willk. & Lange	Artemisia campestris	ACCEPTED	SPECIES	EXACT	99	8330435	Artemisia campestris Auct.Hisp. ex Willk. & Lange
2968	ok, SYNONYM		rinse	Artemisia capillaris	Artemisia capillaris		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	capillaris													terrestrial		not confirmed																7976774	Artemisia capillaris Miq.	Artemisia capillaris	SYNONYM	SPECIES	EXACT	99	3120713	Artemisia scoparia Waldst. & Kitam.
2969	ok		rinse	Artemisia dracunculus	Artemisia dracunculus		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	dracunculus													terrestrial		present														data based solely on DAISIE portal		8015764	Artemisia dracunculus Pursh	Artemisia dracunculus	SYNONYM	SPECIES	EXACT	99	3121581	Artemisia dracunculus L.
2970	ok		rinse	Artemisia ludoviciana	Artemisia ludoviciana		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	ludoviciana													terrestrial		present																3120641	Artemisia L.	Artemisia	ACCEPTED	GENUS	HIGHERRANK	97	3120641	Artemisia L.
2971	ok, SYNONYM		rinse	Artemisia pontica	Artemisia pontica		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	pontica													terrestrial		present																3120641	Artemisia L.	Artemisia	ACCEPTED	GENUS	HIGHERRANK	97	3120641	Artemisia L.
2972	ok		rinse	Artemisia scoparia	Artemisia scoparia		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	scoparia													terrestrial		present																3120641	Artemisia L.	Artemisia	ACCEPTED	GENUS	HIGHERRANK	97	3120641	Artemisia L.
2973	fuzzy		rinse	Artemisia stellerana	Artemisia stellerana		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	stellerana													terrestrial		not confirmed														data based solely on DAISIE portal		3121391	Artemisia stelleriana Besser	Artemisia stelleriana	DOUBTFUL	SPECIES	FUZZY	92	3121391	Artemisia stelleriana Besser
2974	ok		rinse	Artemisia verlotiorum	Artemisia verlotiorum		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	verlotiorum													terrestrial		present																3120790	Artemisia verlotiorum Lamotte	Artemisia verlotiorum	DOUBTFUL	SPECIES	EXACT	100	3120790	Artemisia verlotiorum Lamotte
2975	HIGHERRANK hybrid formula to kingdom		rinse	Artemisia verlotiorum x vulgaris	Artemisia verlotiorum x vulgaris		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	verlotiorum x vulgaris													terrestrial		not confirmed														data based solely on DAISIE portal		6	Plantae	Plantae	ACCEPTED	KINGDOM	HIGHERRANK	99	6	Plantae
2976	ok		rinse	Artemisia vulgaris	Artemisia vulgaris		Plantae	Angiospermae	Eudicotyledoneae			Artemisia	vulgaris													terrestrial		not confirmed														data based solely on DAISIE portal		8383671	Artemisia vulgaris Journet & Vickery 1979	Artemisia vulgaris	ACCEPTED	SPECIES	EXACT	99	8383671	Artemisia vulgaris Journet & Vickery 1979
2977	ok		rinse	Arum italicum	Arum italicum		Plantae	Angiospermae	Monocotyledoneae			Arum	italicum													terrestrial		present																5330661	Arum italicum Mill.	Arum italicum	ACCEPTED	SPECIES	EXACT	100	5330661	Arum italicum Mill.
2978	ok		rinse	Arum italicum Italicum	Arum italicum  Italicum		Plantae	Angiospermae	Monocotyledoneae			Arum	italicum  Italicum													terrestrial		not confirmed														data based solely on DAISIE portal		5330661	Arum italicum Mill.	Arum italicum	ACCEPTED	SPECIES	EXACT	100	5330661	Arum italicum Mill.
2979	ok		rinse	Aruncus dioicus	Aruncus dioicus		Plantae	Angiospermae				Aruncus	dioicus													terrestrial		present														data based solely on DAISIE portal		5362136	Aruncus dioicus (Walter) Fern.	Aruncus dioicus	ACCEPTED	SPECIES	EXACT	100	5362136	Aruncus dioicus (Walter) Fern.
2980	ok		rinse	Arundinaria chino	Arundinaria chino		Plantae	Angiospermae				Arundinaria	chino													terrestrial		not confirmed														data based solely on DAISIE portal		4117168	Arundinaria chino (Franch. & Sav.) Makino	Arundinaria chino	SYNONYM	SPECIES	EXACT	100	4132188	Pleioblastus argenteostriatus (Regel) Nakai
2981	ok, SYNONYM		rinse	Arundinaria pygmaea	Arundinaria pygmaea		Plantae	Angiospermae				Arundinaria	pygmaea													terrestrial		not confirmed														data based solely on DAISIE portal		8383529	Arundinaria pygmaea Kurz	Arundinaria pygmaea	ACCEPTED	SPECIES	EXACT	99	8383529	Arundinaria pygmaea Kurz
2982	ok		rinse	Arundinaria simonii	Arundinaria simonii		Plantae	Angiospermae				Arundinaria	simonii													terrestrial		not confirmed														data based solely on DAISIE portal		2705961	Arundinaria simonii (Carrière) Rivière & C.Rivière	Arundinaria simonii	SYNONYM	SPECIES	EXACT	100	2705962	Pleioblastus simonii (Carrière) Nakai
2983	ok		rinse	Arundo donax	Arundo donax		Plantae	Angiospermae	Monocotyledoneae			Arundo	donax													freshwater+terrestrial		present																2703041	Arundo donax L.	Arundo donax	ACCEPTED	SPECIES	EXACT	99	2703041	Arundo donax L.
2984	ok		rinse	Asarina procumbens	Asarina procumbens		Plantae	Angiospermae				Asarina	procumbens													terrestrial		not confirmed														data based solely on DAISIE portal		3729273	Asarina procumbens Mill.	Asarina procumbens	ACCEPTED	SPECIES	EXACT	100	3729273	Asarina procumbens Mill.
2985	ok		rinse	Asarum europaeum	Asarum europaeum		Plantae	Angiospermae				Asarum	europaeum													terrestrial		present														data based solely on DAISIE portal		7313595	Asarum europaeum L.	Asarum europaeum	ACCEPTED	SPECIES	EXACT	100	7313595	Asarum europaeum L.
2986	ok		rinse	Asclepias syriaca	Asclepias syriaca		Plantae	Angiospermae	Eudicotyledoneae			Asclepias	syriaca													terrestrial		present																3170247	Asclepias syriaca L.	Asclepias syriaca	ACCEPTED	SPECIES	EXACT	99	3170247	Asclepias syriaca L.
2987	ok		rinse	Asparagus asparagoides	Asparagus asparagoides		Plantae	Angiospermae	Monocotyledoneae			Asparagus	asparagoides													terrestrial		not confirmed																2768367	Asparagus asparagoides (L.) Druce	Asparagus asparagoides	ACCEPTED	SPECIES	EXACT	99	2768367	Asparagus asparagoides (L.) Druce
2988	ok		rinse	Asparagus densiflorus	Asparagus densiflorus		Plantae	Angiospermae	Monocotyledoneae			Asparagus	densiflorus													terrestrial		not confirmed																2768503	Asparagus densiflorus (Kunth) Jessop	Asparagus densiflorus	ACCEPTED	SPECIES	EXACT	100	2768503	Asparagus densiflorus (Kunth) Jessop
2989	ok		rinse	Asparagus officinalis	Asparagus officinalis		Plantae	Angiospermae	Monocotyledoneae			Asparagus	officinalis 													terrestrial		present																2768885	Asparagus officinalis L.	Asparagus officinalis	ACCEPTED	SPECIES	EXACT	99	2768885	Asparagus officinalis L.
2990	ok		rinse	Asparagus officinalis Officinalis	Asparagus officinalis  Officinalis		Plantae	Angiospermae	Monocotyledoneae			Asparagus	officinalis  Officinalis													terrestrial		not confirmed														data based solely on DAISIE portal		2768885	Asparagus officinalis L.	Asparagus officinalis	ACCEPTED	SPECIES	EXACT	99	2768885	Asparagus officinalis L.
2991	ok		rinse	Asperugo procumbens	Asperugo procumbens		Plantae	Angiospermae				Asperugo	procumbens													terrestrial		present														data based solely on DAISIE portal		2926055	Asperugo procumbens L.	Asperugo procumbens	ACCEPTED	SPECIES	EXACT	100	2926055	Asperugo procumbens L.
2992	ok		rinse	Asperula arvensis	Asperula arvensis		Plantae	Angiospermae				Asperula	arvensis													terrestrial		present														data based solely on DAISIE portal		2916662	Asperula arvensis L.	Asperula arvensis	SYNONYM	SPECIES	EXACT	100	5339050	Sherardia arvensis L.
2993	ok		rinse	Asperula laevigata	Asperula laevigata		Plantae	Angiospermae				Asperula	laevigata													terrestrial		present																2916597	Asperula L.	Asperula	ACCEPTED	GENUS	HIGHERRANK	94	2916597	Asperula L.
2994	ok		rinse	Asperula taurina	Asperula taurina		Plantae	Angiospermae				Asperula	taurina													terrestrial		not confirmed														data based solely on DAISIE portal		2916975	Asperula taurina L.	Asperula taurina	ACCEPTED	SPECIES	EXACT	100	2916975	Asperula taurina L.
2995	ok		rinse	Asperula tinctoria	Asperula tinctoria		Plantae	Angiospermae				Asperula	tinctoria													terrestrial		present																2916767	Asperula tinctoria L.	Asperula tinctoria	SYNONYM	SPECIES	EXACT	100	2913380	Galium tinctorium L.
2996	ok		rinse	Asphodelus fistulosus	Asphodelus fistulosus		Plantae	Angiospermae				Asphodelus	fistulosus													terrestrial		present																2778437	Asphodelus fistulosus L.	Asphodelus fistulosus	ACCEPTED	SPECIES	EXACT	100	2778437	Asphodelus fistulosus L.
2997	ok, SYNONYM		rinse	Aster amellus	Aster amellus		Plantae	Angiospermae	Eudicotyledoneae			Aster	amellus													terrestrial		present																3093921	Aster L.	Aster	ACCEPTED	GENUS	HIGHERRANK	97	3093921	Aster L.
2998	ok, SYNONYM		rinse	Aster chinensis	Aster chinensis		Plantae	Angiospermae	Eudicotyledoneae			Aster	chinensis													terrestrial		present														data based solely on DAISIE portal		5387092	Aster chinensis L.	Aster chinensis	SYNONYM	SPECIES	EXACT	100	3092946	Callistephus chinensis (L.) Nees
2999	ok, updated to accepted		rinse	Eurybia divaricata	Aster divaricatus		Plantae	Angiospermae	Eudicotyledoneae			Aster	divaricatus													terrestrial		present																5396125	Eurybia divaricata (L.) G.L.Nesom	Eurybia divaricata	SYNONYM	SPECIES	EXACT	100	3139628	Croptilon divaricatum (Nutt.) Raf.
3000	ok, SYNONYM		rinse	Aster dumosus	Aster dumosus		Plantae	Angiospermae	Eudicotyledoneae			Aster	dumosus													terrestrial		not confirmed																5406308	Aster dumosus L.	Aster dumosus	SYNONYM	SPECIES	EXACT	99	7486091	Aster dumosus Nees
3001	ok, SYNONYM		rinse	Aster ericoides	Aster ericoides		Plantae	Angiospermae	Eudicotyledoneae			Aster	ericoides													terrestrial		not confirmed																5406370	Aster ericoides L.	Aster ericoides	SYNONYM	SPECIES	EXACT	100	3151535	Symphyotrichum ericoides (L.) G.L.Nesom
3002	ok		rinse	Aster laevis	Aster laevis		Plantae	Angiospermae	Eudicotyledoneae			Aster	laevis													terrestrial		present														data based solely on DAISIE portal		3093921	Aster L.	Aster	ACCEPTED	GENUS	HIGHERRANK	97	3093921	Aster L.
3003	ok		rinse	Aster lanceolatus	Aster lanceolatus		Plantae	Angiospermae	Eudicotyledoneae			Aster	lanceolatus													terrestrial		present																7593922	Aster lanceolatus (Hook.)  in Kuntze	Aster lanceolatus	ACCEPTED	SPECIES	EXACT	99	7593922	Aster lanceolatus (Hook.)  in Kuntze
3004	ok, SYNONYM		rinse	Aster novae-angliae	Aster novae-angliae		Plantae	Angiospermae	Eudicotyledoneae			Aster	novae-angliae													terrestrial		present														data based solely on DAISIE portal		5406425	Aster novae-angliae L.	Aster novae-angliae	SYNONYM	SPECIES	EXACT	100	3151618	Symphyotrichum novae-angliae (L.) G.L.Nesom
3005	ok		rinse	Aster novi-belgii	Aster novi-belgii		Plantae	Angiospermae	Eudicotyledoneae			Aster	novi-belgii													terrestrial		present																3093921	Aster L.	Aster	ACCEPTED	GENUS	HIGHERRANK	97	3093921	Aster L.
3006	uncertain rank, SYNONYM, no other		rinse	Aster novi-belgii laevigatus	Aster novi-belgii  laevigatus		Plantae	Angiospermae	Eudicotyledoneae			Aster	novi-belgii  laevigatus													terrestrial		not confirmed																5692758	Aster novi-belgii subsp. laevigatus (Lam.) Thell.	Aster novi-belgii laevigatus	SYNONYM	SUBSPECIES	EXACT	98	6302813	Laevigata laevigata (L.) Ces. & al.
3007	uncertain rank, HIGHERRANK to species, SYNONYM		rinse	Aster novi-belgii novi-belgii	Aster novi-belgii  novi-belgii		Plantae	Angiospermae	Eudicotyledoneae			Aster	novi-belgii  novi-belgii													terrestrial		not confirmed																5406382	Aster novi-belgii L.	Aster novi-belgii	SYNONYM	SPECIES	HIGHERRANK	100	3151558	Symphyotrichum novi-belgii (L.) G.L.Nesom
3008	ok, SYNONYM		rinse	Aster pilosus	Aster pilosus		Plantae	Angiospermae	Eudicotyledoneae			Aster	pilosus													terrestrial		present																5406500	Aster pilosus Willd.	Aster pilosus	SYNONYM	SPECIES	EXACT	100	3151755	Symphyotrichum pilosum (Willd.) G.L.Nesom
3009	ok, SYNONYM		rinse	Aster sedifolius	Aster sedifolius		Plantae	Angiospermae	Eudicotyledoneae			Aster	sedifolius													terrestrial		present																5386468	Aster sedifolius L.	Aster sedifolius	SYNONYM	SPECIES	EXACT	100	3091620	Galatella sedifolia (L.) Greuter
3010	ok, SYNONYM		rinse	Aster squamatus	Aster squamatus		Plantae	Angiospermae	Eudicotyledoneae			Aster	squamatus													terrestrial		present																7899948	Aster squamatus (Spreng.) Hieron. ex Sodiro	Aster squamatus	SYNONYM	SPECIES	EXACT	99	5406509	Aster squamatus (Spreng.) Hieron.
3011	ok, updated to accepted		rinse	Symphyotrichum salignum	Aster X salignus		Plantae	Angiospermae	Eudicotyledoneae			Aster	X salignus													terrestrial		present																3151811	Symphyotrichum salignum (Willd.) G.L.Nesom	Symphyotrichum salignum	DOUBTFUL	SPECIES	EXACT	100	3151811	Symphyotrichum salignum (Willd.) G.L.Nesom
3012	ok, SYNONYM		rinse	Aster x versicolor	Aster x versicolor		Plantae	Angiospermae	Eudicotyledoneae			Aster	x versicolor													terrestrial		present														data based solely on DAISIE portal		5406499	Aster versicolor Willd.	Aster versicolor	SYNONYM	SPECIES	EXACT	99	3151751	Symphyotrichum versicolor (Willd.) G.L.Nesom
3013	ok		rinse	Asteriscus aquaticus	Asteriscus aquaticus		Plantae	Angiospermae				Asteriscus	aquaticus													terrestrial		present																5393689	Asteriscus aquaticus (L.) Less.	Asteriscus aquaticus	SYNONYM	SPECIES	EXACT	100	5398949	Trixis lessingii DC.
3014	ok		rinse	Asterolinon linum-stellatum	Asterolinon linum-stellatum		Plantae	Angiospermae				Asterolinon	linum-stellatum													terrestrial		present																4007104	Asterolinon linum-stellatum (L.) Duby	Asterolinon linum-stellatum	ACCEPTED	SPECIES	EXACT	100	4007104	Asterolinon linum-stellatum (L.) Duby
3015	ok		rinse	Astilbe japonica	Astilbe japonica		Plantae	Angiospermae				Astilbe	japonica													terrestrial		not confirmed														data based solely on DAISIE portal		3032696	Astilbe japonica (C. Morr. & Decne.) A. Gray	Astilbe japonica	ACCEPTED	SPECIES	EXACT	100	3032696	Astilbe japonica (C. Morr. & Decne.) A. Gray
3016	ok		rinse	Astilbe x arendsii	Astilbe x arendsii		Plantae	Angiospermae				Astilbe	x arendsii													terrestrial		not confirmed														data based solely on DAISIE portal		4930822	Astilbe ×arendsii Arends	Astilbe arendsii	ACCEPTED	SPECIES	EXACT	100	4930822	Astilbe ×arendsii Arends
3017	ok		rinse	Astragalus boeticus	Astragalus boeticus		Plantae	Angiospermae				Astragalus	boeticus													terrestrial		present																5344663	Astragalus boeticus L.	Astragalus boeticus	ACCEPTED	SPECIES	EXACT	100	5344663	Astragalus boeticus L.
3018	ok		rinse	Astragalus cicer	Astragalus cicer		Plantae	Angiospermae				Astragalus	cicer													terrestrial		present														data based solely on DAISIE portal		5343253	Astragalus cicer L.	Astragalus cicer	SYNONYM	SPECIES	EXACT	100	5356481	Lathyrus cicera L.
3019	ok		rinse	Astragalus corrugatus	Astragalus corrugatus		Plantae	Angiospermae				Astragalus	corrugatus													terrestrial		not confirmed																5344293	Astragalus corrugatus Bertol.	Astragalus corrugatus	SYNONYM	SPECIES	EXACT	100	5342673	Astragalus crenatus Schult.
3020	ok		rinse	Astragalus cymbicarpos	Astragalus cymbicarpos		Plantae	Angiospermae				Astragalus	cymbicarpos													terrestrial		present																5344424	Astragalus cymbicarpos Brot.	Astragalus cymbicarpos	ACCEPTED	SPECIES	EXACT	100	5344424	Astragalus cymbicarpos Brot.
3021	ok		rinse	Astragalus glycyphyllos	Astragalus glycyphyllos		Plantae	Angiospermae				Astragalus	glycyphyllos													terrestrial		present																5346998	Astragalus glycyphyllos L.	Astragalus glycyphyllos	ACCEPTED	SPECIES	EXACT	100	5346998	Astragalus glycyphyllos L.
3022	ok		rinse	Astragalus hamosus	Astragalus hamosus		Plantae	Angiospermae				Astragalus	hamosus													terrestrial		present																5342681	Astragalus hamosus L.	Astragalus hamosus	ACCEPTED	SPECIES	EXACT	99	5342681	Astragalus hamosus L.
3023	ok		rinse	Astragalus odoratus	Astragalus odoratus		Plantae	Angiospermae				Astragalus	odoratus													terrestrial		not confirmed														data based solely on DAISIE portal		2933951	Astragalus L.	Astragalus	ACCEPTED	GENUS	HIGHERRANK	97	2933951	Astragalus L.
3024	ok		rinse	Astragalus onobrychis	Astragalus onobrychis		Plantae	Angiospermae				Astragalus	onobrychis													terrestrial		present																5342618	Astragalus onobrychis L.	Astragalus onobrychis	ACCEPTED	SPECIES	EXACT	99	5342618	Astragalus onobrychis L.
3025	ok		rinse	Astragalus oxyglottis	Astragalus oxyglottis		Plantae	Angiospermae				Astragalus	oxyglottis													terrestrial		present																5345430	Astragalus oxyglottis Stev. ex M. Bieb.	Astragalus oxyglottis	ACCEPTED	SPECIES	EXACT	99	5345430	Astragalus oxyglottis Stev. ex M. Bieb.
3026	ok		rinse	Astragalus stella	Astragalus stella		Plantae	Angiospermae				Astragalus	stella													terrestrial		present																5345210	Astragalus stella L.	Astragalus stella	ACCEPTED	SPECIES	EXACT	99	5345210	Astragalus stella L.
3027	ok		rinse	Astrantia major	Astrantia major		Plantae	Angiospermae				Astrantia	major													terrestrial		present														data based solely on DAISIE portal		3034915	Astrantia major L.	Astrantia major	ACCEPTED	SPECIES	EXACT	99	3034915	Astrantia major L.
3028	ok		rinse	Athanasia trifurcata	Athanasia trifurcata		Plantae	Angiospermae				Athanasia	trifurcata													terrestrial		present																3114343	Athanasia trifurcata (L.) L.	Athanasia trifurcata	SYNONYM	SPECIES	EXACT	100	3105599	Microgyne trifurcata Less.
3029	ok		rinse	Atriplex eardleyae	Atriplex eardleyae		Plantae	Angiospermae				Atriplex	eardleyae													terrestrial		present																3083659	Atriplex eardleyae Aellen	Atriplex eardleyae	ACCEPTED	SPECIES	EXACT	100	3083659	Atriplex eardleyae Aellen
3030	ok		rinse	Atriplex halimus	Atriplex halimus		Plantae	Angiospermae				Atriplex	halimus													terrestrial		present														data based solely on DAISIE portal		3083718	Atriplex halimus L.	Atriplex halimus	ACCEPTED	SPECIES	EXACT	99	3083718	Atriplex halimus L.
3031	ok		rinse	Atriplex holocarpa	Atriplex holocarpa		Plantae	Angiospermae				Atriplex	holocarpa													terrestrial		present																3083746	Atriplex holocarpa F. Muell.	Atriplex holocarpa	ACCEPTED	SPECIES	EXACT	100	3083746	Atriplex holocarpa F. Muell.
3032	ok		rinse	Atriplex hortensis	Atriplex hortensis		Plantae	Angiospermae				Atriplex	hortensis													terrestrial		present														data based solely on DAISIE portal		3083761	Atriplex hortensis L.	Atriplex hortensis	ACCEPTED	SPECIES	EXACT	100	3083761	Atriplex hortensis L.
3033	ok		rinse	Atriplex laciniata	Atriplex laciniata		Plantae	Angiospermae				Atriplex	laciniata													terrestrial		present																3083783	Atriplex laciniata L.	Atriplex laciniata	ACCEPTED	SPECIES	EXACT	99	3083783	Atriplex laciniata L.
3034	ok		rinse	Atriplex leptocarpa	Atriplex leptocarpa		Plantae	Angiospermae				Atriplex	leptocarpa													terrestrial		present																6447496	Atriplex leptocarpa F. Muell.	Atriplex leptocarpa	ACCEPTED	SPECIES	EXACT	100	6447496	Atriplex leptocarpa F. Muell.
3035	ok		rinse	Atriplex micrantha	Atriplex micrantha		Plantae	Angiospermae				Atriplex	micrantha													terrestrial		present																3083680	Atriplex micrantha Ledeb.	Atriplex micrantha	ACCEPTED	SPECIES	EXACT	99	3083680	Atriplex micrantha Ledeb.
3036	ok		rinse	Atriplex muelleri	Atriplex muelleri		Plantae	Angiospermae				Atriplex	muelleri													terrestrial		present																3083773	Atriplex muelleri Benth.	Atriplex muelleri	ACCEPTED	SPECIES	EXACT	100	3083773	Atriplex muelleri Benth.
3037	ok, SYNONYM		rinse	Atriplex nitens	Atriplex nitens		Plantae	Angiospermae				Atriplex	nitens													terrestrial		present																3083677	Atriplex nitens Schkuhr	Atriplex nitens	SYNONYM	SPECIES	EXACT	100	3760099	Atriplex sagittata Borkh.
3038	ok		rinse	Atriplex oblongifolia	Atriplex oblongifolia		Plantae	Angiospermae				Atriplex	oblongifolia													terrestrial		present																3083657	Atriplex oblongifolia Waldst. & Kit.	Atriplex oblongifolia	ACCEPTED	SPECIES	EXACT	99	3083657	Atriplex oblongifolia Waldst. & Kit.
3039	ok		rinse	Atriplex pseudocampanulata	Atriplex pseudocampanulata		Plantae	Angiospermae				Atriplex	pseudocampanulata													terrestrial		present																6448072	Atriplex pseudocampanulata Aellen	Atriplex pseudocampanulata	ACCEPTED	SPECIES	EXACT	99	6448072	Atriplex pseudocampanulata Aellen
3040	ok		rinse	Atriplex rosea	Atriplex rosea		Plantae	Angiospermae				Atriplex	rosea													terrestrial		present																3083745	Atriplex rosea L.	Atriplex rosea	ACCEPTED	SPECIES	EXACT	99	3083745	Atriplex rosea L.
3041	ok		rinse	Atriplex semibaccata	Atriplex semibaccata		Plantae	Angiospermae				Atriplex	semibaccata													terrestrial		present																3083667	Atriplex semibaccata R. Br.	Atriplex semibaccata	ACCEPTED	SPECIES	EXACT	99	3083667	Atriplex semibaccata R. Br.
3042	ok		rinse	Atriplex sibirica	Atriplex sibirica		Plantae	Angiospermae				Atriplex	sibirica													terrestrial		present																3083763	Atriplex sibirica L.	Atriplex sibirica	ACCEPTED	SPECIES	EXACT	100	3083763	Atriplex sibirica L.
3043	ok		rinse	Atriplex suberecta	Atriplex suberecta		Plantae	Angiospermae				Atriplex	suberecta													terrestrial		present														data based solely on DAISIE portal		3083771	Atriplex suberecta I. Verd.	Atriplex suberecta	ACCEPTED	SPECIES	EXACT	100	3083771	Atriplex suberecta I. Verd.
3044	ok		rinse	Aubrieta columnae	Aubrieta columnae		Plantae	Angiospermae				Aubrieta	columnae													terrestrial		present																3054110	Aubrieta columnae Guss.	Aubrieta columnae	ACCEPTED	SPECIES	EXACT	100	3054110	Aubrieta columnae Guss.
3045	ok		rinse	Aubrieta deltoidea	Aubrieta deltoidea		Plantae	Angiospermae				Aubrieta	deltoidea													terrestrial		present														data based solely on DAISIE portal		3054117	Aubrieta deltoidea (L.) DC.	Aubrieta deltoidea	ACCEPTED	SPECIES	EXACT	99	3054117	Aubrieta deltoidea (L.) DC.
