taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	firstObservationYearBE	firstOservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
	rinse				Platyhelminthes	Trematoda			Urocleidus	principalis														marine		not confirmed											
	rinse				Porifera	Demospongiae			Celtodoryx	girardae														marine		not confirmed											
	rinse				Porifera	Demospongiae			Haliclona	loosanoffi														marine		not confirmed											
	rinse				Porifera	Demospongiae			Haliclona	rosea														marine		not confirmed											
	rinse				Porifera	Demospongiae			Haliclona	simplex														marine		not confirmed											
	rinse				Porifera	Demospongiae			Haliclona	xena														marine		present											
	rinse				Porifera	Demospongiae			Hymeniacidon	perlevis														marine		present											
	rinse				Porifera	Demospongiae			Mycale	micracanthoxea														marine		present											
	rinse				Porifera	Calcarea			Scypha	scaldiensis														marine		not confirmed											
	rinse				Porifera	Demospongiae			Suberites	massa														marine		present											
	rinse				Proteobacteria	GammaProteobacteria			Erwinia	amylovora														terrestrial		present											
	rinse				Proteobacteria	GammaProteobacteria			Vibrio	cholerae														terrestrial		not confirmed											
	rinse				Pteridophyta	Pteridopsida			Adiantum	capillus-veneris														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Adiantum	diaphanum														terrestrial		not confirmed											
	rinse				Pteridophyta	Pteridopsida			Adiantum	raddianum														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Azolla	caroliniana														freshwater		not confirmed											
	rinse				Pteridophyta	Pteridopsida			Azolla	filiculoides														freshwater		present											
	rinse				Pteridophyta	Polypodiopsida			Blechnum	cordatum														terrestrial		not confirmed											
	rinse				Pteridophyta	Psilotopsida			Botrychium	simplex														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Cyrtomium	falcatum														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Cyrtomium	fortunei														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Dicksonia	antarctica														terrestrial		not confirmed											
	rinse				Pteridophyta	Pteridopsida			Dicksonia	antarctica														terrestrial		not confirmed											
	rinse				Pteridophyta	Equisetopsida			Equisetum	ramosissimum														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Matteuccia	struthiopteris														terrestrial		present											
	rinse				Pteridophyta	Polypodiopsida			Onoclea	sensibilis														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Phymatosorus	diversifolius														terrestrial		not confirmed											
	rinse				Pteridophyta	incertae sedis			Polypodium	hesperium														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Polystichum	munitum														terrestrial		not confirmed											
	rinse				Pteridophyta	Pteridopsida			Pteris	cretica														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Pteris	multifida														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Pteris	vittata														terrestrial		not confirmed											
	rinse				Pteridophyta	Pteridopsida			Rumohra	adiantiformis														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Salvinia	auriculata														terrestrial		present											
	rinse				Pteridophyta	Pteridopsida			Salvinia	molesta														freshwater		present											
	rinse				Pteridophyta	Pteridopsida			Salvinia	natans														terrestrial		present											
	rinse				Rhodophyta	incertae sedis			Acrochaetium	catenulatum														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Acrochaetium	densum														marine+freshwater		not confirmed											
	rinse				Rhodophyta	incertae sedis			Acrochaetium	savianum														marine		present											
	rinse				Rhodophyta	incertae sedis			Acrothamnion	preisii														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Agardhiella	subulata														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Aglaothamnion	feldmanniae														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Ahnfeltiopsis	flabelliformis														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Anotrichium	furcellatum														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Antithamnion	amphigeneum														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Antithamnion	densum														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Antithamnion	nipponicum														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Antithamnion	pectinatum														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Antithamnionella	spirographidis														marine		present											
	rinse				Rhodophyta	incertae sedis			Antithamnionella	ternifolia														marine		present											
	rinse				Rhodophyta	incertae sedis			Asparagopsis	armata														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Audouinella	codicola														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Bonnemaisonia	hamifera														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Caulacanthus	ustulatus														marine		present											
	rinse				Rhodophyta	incertae sedis			Chondria	curvilineata														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Chondrus	giganteus														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Chrysymenia	wrightii														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Colaconema	dasyae														marine+freshwater		not confirmed											
	rinse				Rhodophyta	incertae sedis			Corallina	elongata														marine		present											
	rinse				Rhodophyta	incertae sedis			Cryptonemia	hibernica														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Cryptonemia	lomation														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Dasya	baillouviana														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Dasya	sessilis														freshwater		not confirmed											
	rinse				Rhodophyta	incertae sedis			Dasysiphonia	sp.														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Goniotrichiopsis	sublittoralis														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Gracilaria	multipartita														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Gracilaria	vermiculophylla														marine		present											
	rinse				Rhodophyta	incertae sedis			Grateloupia	filicina														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Grateloupia	lanceolata														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Grateloupia	patens														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Grateloupia	subpectinata														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Grateloupia	turuturu														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Griffithsia	corallinoides														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Herposiphonia	parca														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Heterosiphonia	japonica														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Hypnea	musciformis														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Hypnea	valentiae														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Laurencia	okamurae														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Lithophyllum	yessoense														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Lomentaria	hakodatensis														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Neosiphonia	harveyi														marine		present											
	rinse				Rhodophyta	incertae sedis			Neosiphonia	sphaerocarpa														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Pikea	californica														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Pleonosporium	caribaeum														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Polyopes	lancifolius														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Polysiphonia	atlantica														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Polysiphonia	fucoides														marine		present											
	rinse				Rhodophyta	incertae sedis			Polysiphonia	harveyi														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Polysiphonia	morrowii														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Polysiphonia	paniculata														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Polysiphonia	senticulosa														marine+freshwater		present											
	rinse				Rhodophyta	incertae sedis			Porphyra	yezoensis														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Porphyrostromium	sp.														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Pterosiphonia	tanakae														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Rhodophysema	georgii														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Sarcodiotheca	gaudichaudi														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Solieria	chordalis														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Solieria	filiformis														marine		not confirmed											
	rinse				Rhodophyta	incertae sedis			Womersleyella	setacea														marine		not confirmed											
	rinse				Rotifera	Monogononta			Brachionus	plicatilis														marine+freshwater		present											
	rinse				Rotifera	Eurotifera			Keratella	tropica														marine		present											
	rinse				Vira	incertae sedis			Avipoxvirus	n.a.														terrestrial		not confirmed											
	rinse				Vira	incertae sedis			Bluetongue	n.a.														terrestrial		present											
	rinse				Vira	incertae sedis			Plum	pox														terrestrial		present											
	rinse				Zygomycota	incertae sedis			Ostracoblabe	implexa														marine		not confirmed											
